x,y,psi,s,velocity,acceleration,curvature
-8.60979,-49.8801,-0.626092,145.887,9.46374,-3.47275,0.112469
-8.60174,-49.8859,-0.624975,145.897,9.4601,-3.47323,0.112548
-8.59368,-49.8917,-0.623856,145.907,9.45645,-3.47366,0.112627
-8.58561,-49.8975,-0.622737,145.917,9.4528,-3.47406,0.112707
-8.57754,-49.9033,-0.621617,145.927,9.44915,-3.47443,0.112786
-8.56946,-49.9091,-0.620497,145.937,9.4455,-3.47476,0.112866
-8.56138,-49.9148,-0.619375,145.947,9.44185,-3.47505,0.112945
-8.55329,-49.9206,-0.618253,145.957,9.43819,-3.47531,0.113025
-8.54519,-49.9263,-0.61713,145.966,9.43453,-3.46238,0.113105
-8.53706,-49.9321,-0.616002,145.976,9.43088,-3.46257,0.113204
-8.52891,-49.9379,-0.614872,145.986,9.42721,-3.46272,0.113304
-8.52077,-49.9436,-0.613742,145.996,9.42355,-3.46284,0.113404
-8.51261,-49.9493,-0.612611,146.006,9.41989,-3.46293,0.113505
-8.50445,-49.9551,-0.611479,146.016,9.41622,-3.46298,0.113605
-8.49628,-49.9608,-0.610345,146.026,9.41256,-3.463,0.113706
-8.48811,-49.9665,-0.609211,146.036,9.40889,-3.46298,0.113807
-8.47993,-49.9722,-0.608076,146.046,9.40522,-3.46293,0.113908
-8.47174,-49.9779,-0.60694,146.056,9.40155,-3.46285,0.11401
-8.46355,-49.9836,-0.605802,146.066,9.39787,-3.46272,0.114111
-8.45535,-49.9892,-0.604664,146.076,9.3942,-3.46257,0.114213
-8.44714,-49.9949,-0.603525,146.086,9.39052,-3.46237,0.114315
-8.43893,-50.0006,-0.602384,146.096,9.38685,-3.46214,0.114417
-8.43071,-50.0062,-0.601243,146.106,9.38317,-3.46188,0.11452
-8.42249,-50.0118,-0.600101,146.116,9.37949,-3.46157,0.114622
-8.41425,-50.0175,-0.598957,146.126,9.37581,-3.46123,0.114725
-8.40602,-50.0231,-0.597813,146.136,9.37213,-3.46085,0.114828
-8.39777,-50.0287,-0.596667,146.146,9.36845,-3.46042,0.114931
-8.38952,-50.0343,-0.595521,146.156,9.36477,-3.45996,0.115034
-8.38126,-50.0399,-0.594373,146.166,9.36108,-3.45946,0.115138
-8.373,-50.0455,-0.593225,146.176,9.3574,-3.45891,0.115242
-8.36473,-50.051,-0.592075,146.186,9.35371,-3.45832,0.115346
-8.35645,-50.0566,-0.590925,146.196,9.35003,-3.45769,0.11545
-8.34817,-50.0621,-0.589773,146.206,9.34634,-3.45701,0.115554
-8.33988,-50.0677,-0.58862,146.216,9.34265,-3.45629,0.115659
-8.33158,-50.0732,-0.587466,146.226,9.33896,-3.45552,0.115763
-8.32328,-50.0787,-0.586312,146.236,9.33527,-3.45471,0.115868
-8.31497,-50.0842,-0.585156,146.246,9.33158,-3.45385,0.115973
-8.30665,-50.0898,-0.583999,146.256,9.32789,-3.45293,0.116078
-8.29833,-50.0952,-0.582841,146.266,9.3242,-3.45197,0.116184
-8.29,-50.1007,-0.581682,146.276,9.32051,-3.45096,0.116289
-8.28167,-50.1062,-0.580522,146.286,9.31682,-3.4499,0.116395
-8.27333,-50.1117,-0.579361,146.296,9.31312,-3.44879,0.116501
-8.26498,-50.1171,-0.578199,146.305,9.30943,-3.44762,0.116607
-8.25663,-50.1226,-0.577035,146.315,9.30574,-3.44639,0.116713
-8.24827,-50.128,-0.575871,146.325,9.30205,-3.44512,0.11682
-8.2399,-50.1334,-0.574706,146.335,9.29835,-3.44378,0.116926
-8.23153,-50.1388,-0.573539,146.345,9.29466,-3.44239,0.117033
-8.22315,-50.1442,-0.572372,146.355,9.29097,-3.44094,0.11714
-8.21477,-50.1496,-0.571203,146.365,9.28728,-3.43943,0.117247
-8.20638,-50.155,-0.570034,146.375,9.28358,-3.43787,0.117355
-8.19798,-50.1604,-0.568863,146.385,9.27989,-3.43624,0.117462
-8.18957,-50.1658,-0.567691,146.395,9.2762,-3.43455,0.11757
-8.18116,-50.1711,-0.566518,146.405,9.27251,-3.4328,0.117677
-8.17275,-50.1765,-0.565345,146.415,9.26882,-3.43098,0.117785
-8.16433,-50.1818,-0.56417,146.425,9.26512,-3.4291,0.117893
-8.1559,-50.1871,-0.562993,146.435,9.26143,-3.42716,0.118002
-8.14746,-50.1925,-0.561816,146.445,9.25774,-3.42515,0.11811
-8.13902,-50.1978,-0.560638,146.455,9.25406,-3.42307,0.118219
-8.13057,-50.2031,-0.559459,146.465,9.25037,-3.42092,0.118327
-8.12212,-50.2083,-0.558278,146.475,9.24668,-3.41871,0.118436
-8.11366,-50.2136,-0.557097,146.485,9.24299,-3.41643,0.118545
-8.10519,-50.2189,-0.555914,146.495,9.23931,-3.41408,0.118654
-8.09672,-50.2241,-0.554731,146.505,9.23562,-3.41166,0.118764
-8.08824,-50.2294,-0.553546,146.515,9.23194,-3.40917,0.118873
-8.07976,-50.2346,-0.55236,146.525,9.22826,-3.4066,0.118983
-8.07126,-50.2399,-0.551173,146.535,9.22458,-3.40397,0.119093
-8.06277,-50.2451,-0.549985,146.545,9.2209,-3.40126,0.119202
-8.05426,-50.2503,-0.548796,146.555,9.21722,-3.39847,0.119312
-8.04575,-50.2555,-0.547606,146.565,9.21354,-3.39561,0.119423
-8.03724,-50.2607,-0.546415,146.575,9.20987,-3.39267,0.119533
-8.02871,-50.2658,-0.545222,146.585,9.2062,-3.38965,0.119643
-8.02019,-50.271,-0.544029,146.595,9.20252,-3.38656,0.119754
-8.01165,-50.2762,-0.542834,146.605,9.19885,-3.38339,0.119865
-8.00311,-50.2813,-0.541638,146.615,9.19519,-3.38013,0.119976
-7.99456,-50.2864,-0.540442,146.625,9.19152,-3.3768,0.120087
-7.98601,-50.2916,-0.539244,146.635,9.18786,-3.37338,0.120198
-7.97745,-50.2967,-0.538045,146.645,9.1842,-3.36988,0.120309
-7.96889,-50.3018,-0.536844,146.654,9.18054,-3.36629,0.12042
-7.96032,-50.3069,-0.535643,146.664,9.17688,-3.36262,0.120532
-7.95174,-50.312,-0.534441,146.674,9.17323,-3.35886,0.120643
-7.94315,-50.317,-0.533237,146.684,9.16958,-3.35502,0.120755
-7.93456,-50.3221,-0.532033,146.694,9.16593,-3.35108,0.120867
-7.92597,-50.3271,-0.530827,146.704,9.16228,-3.34706,0.120979
-7.91737,-50.3322,-0.52962,146.714,9.15864,-3.34294,0.121091
-7.90876,-50.3372,-0.528412,146.724,9.155,-3.33874,0.121203
-7.90014,-50.3422,-0.527203,146.734,9.15137,-3.33444,0.121315
-7.89152,-50.3473,-0.525993,146.744,9.14773,-3.33004,0.121428
-7.8829,-50.3523,-0.524781,146.754,9.1441,-3.32555,0.12154
-7.87426,-50.3572,-0.523569,146.764,9.14048,-3.32097,0.121653
-7.86563,-50.3622,-0.522355,146.774,9.13685,-3.31629,0.121766
-7.85698,-50.3672,-0.521141,146.784,9.13324,-3.31151,0.121878
-7.84833,-50.3722,-0.519925,146.794,9.12962,-3.30663,0.121991
-7.83967,-50.3771,-0.518708,146.804,9.12601,-3.30164,0.122104
-7.83101,-50.382,-0.51749,146.814,9.1224,-3.29656,0.122218
-7.82234,-50.387,-0.516271,146.824,9.1188,-3.29137,0.122331
-7.81367,-50.3919,-0.51505,146.834,9.1152,-3.28608,0.122444
-7.80499,-50.3968,-0.513829,146.844,9.1116,-3.28068,0.122558
-7.7963,-50.4017,-0.512606,146.854,9.10801,-3.27517,0.122671
-7.78761,-50.4066,-0.511382,146.864,9.10443,-3.26955,0.122785
-7.77891,-50.4115,-0.510157,146.874,9.10085,-3.26383,0.122898
-7.7702,-50.4163,-0.508931,146.884,9.09727,-3.25799,0.123012
-7.76149,-50.4212,-0.507704,146.894,9.0937,-3.25203,0.123126
-7.75278,-50.426,-0.506476,146.904,9.09013,-3.24596,0.12324
-7.74405,-50.4308,-0.505246,146.914,9.08657,-3.23978,0.123354
-7.73532,-50.4357,-0.504016,146.924,9.08302,-3.23347,0.123468
-7.72659,-50.4405,-0.502784,146.934,9.07947,-3.22705,0.123582
-7.71785,-50.4453,-0.501551,146.944,9.07592,-3.2205,0.123697
-7.7091,-50.4501,-0.500317,146.954,9.07239,-3.21383,0.123811
-7.70035,-50.4548,-0.499082,146.964,9.06885,-3.20466,0.123926
-7.69158,-50.4596,-0.497844,146.974,9.06533,-3.19775,0.124097
-7.68281,-50.4644,-0.496605,146.984,9.06181,-3.19071,0.124269
-7.67404,-50.4691,-0.495364,146.994,9.05829,-3.18355,0.124442
-7.66525,-50.4739,-0.494121,147.004,9.05478,-3.17626,0.124615
-7.65646,-50.4786,-0.492877,147.013,9.05128,-3.16885,0.124788
-7.64767,-50.4833,-0.49163,147.023,9.04779,-3.16131,0.124961
-7.63887,-50.488,-0.490382,147.033,9.0443,-3.15365,0.125135
-7.63006,-50.4927,-0.489133,147.043,9.04082,-3.14586,0.125309
-7.62125,-50.4974,-0.487881,147.053,9.03735,-3.13796,0.125484
-7.61243,-50.5021,-0.486628,147.063,9.03389,-3.12993,0.125658
-7.60361,-50.5067,-0.485373,147.073,9.03043,-3.12178,0.125833
-7.59478,-50.5114,-0.484117,147.083,9.02698,-3.11351,0.126009
-7.58594,-50.516,-0.482858,147.093,9.02354,-3.10512,0.126185
-7.5771,-50.5206,-0.481598,147.103,9.0201,-3.09662,0.126361
-7.56825,-50.5253,-0.480336,147.113,9.01668,-3.08801,0.126537
-7.5594,-50.5299,-0.479072,147.123,9.01326,-3.07929,0.126714
-7.55054,-50.5345,-0.477807,147.133,9.00985,-3.07045,0.126891
-7.54167,-50.539,-0.476539,147.143,9.00645,-3.06152,0.127068
-7.5328,-50.5436,-0.47527,147.153,9.00305,-3.05248,0.127246
-7.52393,-50.5482,-0.474,147.163,8.99967,-3.04334,0.127424
-7.51504,-50.5527,-0.472727,147.173,8.9963,-3.0341,0.127602
-7.50615,-50.5573,-0.471453,147.183,8.99293,-3.02476,0.127781
-7.49726,-50.5618,-0.470177,147.193,8.98957,-3.01533,0.12796
-7.48836,-50.5663,-0.468899,147.203,8.98623,-3.00582,0.128139
-7.47945,-50.5708,-0.467619,147.213,8.98289,-2.99621,0.128319
-7.47054,-50.5753,-0.466337,147.223,8.97956,-2.98652,0.128499
-7.46163,-50.5798,-0.465054,147.233,8.97624,-2.97675,0.128679
-7.4527,-50.5843,-0.463769,147.243,8.97293,-2.9669,0.128859
-7.44377,-50.5887,-0.462482,147.253,8.96963,-2.95697,0.12904
-7.43484,-50.5932,-0.461193,147.263,8.96634,-2.94697,0.129221
-7.4259,-50.5976,-0.459903,147.273,8.96306,-2.9369,0.129402
-7.41695,-50.602,-0.45861,147.283,8.95979,-2.92677,0.129584
-7.408,-50.6064,-0.457316,147.293,8.95653,-2.91657,0.129765
-7.39904,-50.6108,-0.45602,147.303,8.95328,-2.9063,0.129948
-7.39008,-50.6152,-0.454722,147.313,8.95004,-2.89599,0.13013
-7.38111,-50.6196,-0.453423,147.323,8.94681,-2.88561,0.130313
-7.37214,-50.624,-0.452121,147.333,8.94359,-2.87519,0.130496
-7.36316,-50.6283,-0.450818,147.343,8.94038,-2.86471,0.130679
-7.35417,-50.6327,-0.449513,147.353,8.93719,-2.85419,0.130862
-7.34518,-50.637,-0.448206,147.363,8.934,-2.84362,0.131046
-7.33618,-50.6413,-0.446897,147.373,8.93082,-2.83301,0.13123
-7.32718,-50.6456,-0.445587,147.383,8.92766,-2.82236,0.131414
-7.31817,-50.6499,-0.444274,147.393,8.9245,-2.81167,0.131599
-7.30916,-50.6542,-0.44296,147.403,8.92136,-2.80095,0.131783
-7.30014,-50.6585,-0.441644,147.413,8.91822,-2.79019,0.131968
-7.29112,-50.6627,-0.440326,147.423,8.9151,-2.7794,0.132154
-7.28209,-50.667,-0.439006,147.433,8.91199,-2.76858,0.132339
-7.27305,-50.6712,-0.437685,147.443,8.90889,-2.75773,0.132525
-7.26401,-50.6754,-0.436361,147.453,8.9058,-2.74685,0.132711
-7.25496,-50.6796,-0.435036,147.463,8.90272,-2.73595,0.132897
-7.24591,-50.6838,-0.433709,147.473,8.89966,-2.72501,0.133083
-7.23685,-50.688,-0.43238,147.483,8.8966,-2.71406,0.13327
-7.22778,-50.6922,-0.431049,147.493,8.89356,-2.70308,0.133457
-7.21872,-50.6964,-0.429716,147.503,8.89052,-2.69208,0.133644
-7.20964,-50.7005,-0.428381,147.512,8.8875,-2.68107,0.133831
-7.20056,-50.7047,-0.427045,147.522,8.88449,-2.67003,0.134019
-7.19147,-50.7088,-0.425706,147.532,8.88149,-2.65898,0.134207
-7.18238,-50.7129,-0.424366,147.542,8.8785,-2.64791,0.134395
-7.17328,-50.717,-0.423024,147.552,8.87553,-2.63683,0.134583
-7.16418,-50.7211,-0.42168,147.562,8.87256,-2.62573,0.134771
-7.15507,-50.7252,-0.420334,147.572,8.86961,-2.61463,0.13496
-7.14596,-50.7292,-0.418986,147.582,8.86667,-2.60351,0.135148
-7.13684,-50.7333,-0.417637,147.592,8.86374,-2.59239,0.135337
-7.12772,-50.7373,-0.416285,147.602,8.86082,-2.58126,0.135527
-7.11859,-50.7414,-0.414932,147.612,8.85791,-2.57012,0.135716
-7.10945,-50.7454,-0.413577,147.622,8.85502,-2.55898,0.135905
-7.10031,-50.7494,-0.412219,147.632,8.85213,-2.54783,0.136095
-7.09117,-50.7534,-0.41086,147.642,8.84926,-2.53668,0.136285
-7.08201,-50.7574,-0.409499,147.652,8.8464,-2.52553,0.136475
-7.07286,-50.7613,-0.408136,147.662,8.84355,-2.51438,0.136665
-7.06369,-50.7653,-0.406772,147.672,8.84071,-2.50323,0.136856
-7.05453,-50.7692,-0.405405,147.682,8.83789,-2.49209,0.137046
-7.04535,-50.7732,-0.404036,147.692,8.83507,-2.48094,0.137237
-7.03618,-50.7771,-0.402666,147.702,8.83227,-2.46979,0.137428
-7.02699,-50.781,-0.401294,147.712,8.82948,-2.45865,0.137619
-7.0178,-50.7849,-0.399919,147.722,8.8267,-2.4475,0.13781
-7.00861,-50.7887,-0.398543,147.732,8.82393,-2.43636,0.138001
-6.99941,-50.7926,-0.397165,147.742,8.82118,-2.42522,0.138193
-6.9902,-50.7965,-0.395785,147.752,8.81844,-2.41409,0.138384
-6.98099,-50.8003,-0.394403,147.762,8.8157,-2.40295,0.138576
-6.97178,-50.8041,-0.393019,147.772,8.81298,-2.39182,0.138768
-6.96256,-50.808,-0.391633,147.782,8.81027,-2.38069,0.13896
-6.95333,-50.8118,-0.390246,147.792,8.80758,-2.36956,0.139152
-6.9441,-50.8155,-0.388856,147.802,8.80489,-2.35843,0.139344
-6.93486,-50.8193,-0.387464,147.812,8.80222,-2.3473,0.139536
-6.92562,-50.8231,-0.386071,147.822,8.79956,-2.33617,0.139729
-6.91637,-50.8268,-0.384676,147.832,8.79691,-2.32504,0.139921
-6.90712,-50.8306,-0.383278,147.842,8.79427,-2.3139,0.140114
-6.89786,-50.8343,-0.381879,147.852,8.79165,-2.30275,0.140307
-6.8886,-50.838,-0.380478,147.862,8.78903,-2.2916,0.1405
-6.87933,-50.8417,-0.379075,147.872,8.78643,-2.28044,0.140693
-6.87005,-50.8454,-0.37767,147.882,8.78384,-2.26926,0.140886
-6.86077,-50.8491,-0.376263,147.892,8.78126,-2.25807,0.141079
-6.85149,-50.8527,-0.374854,147.902,8.7787,-2.24686,0.141272
-6.8422,-50.8564,-0.373443,147.912,8.77614,-2.23561,0.141465
-6.83291,-50.86,-0.37203,147.922,8.7736,-2.22433,0.141659
-6.82361,-50.8636,-0.370615,147.932,8.77107,-2.213,0.141852
-6.8143,-50.8672,-0.369199,147.942,8.76855,-2.19935,0.142046
-6.80498,-50.8708,-0.367779,147.952,8.76605,-2.18791,0.142094
-6.79566,-50.8744,-0.36636,147.962,8.76355,-2.17639,0.142144
-6.78633,-50.878,-0.364939,147.972,8.76107,-2.16479,0.142193
-6.77699,-50.8816,-0.363518,147.982,8.7586,-2.15308,0.142243
-6.76765,-50.8851,-0.362097,147.992,8.75615,-2.14127,0.142294
-6.75831,-50.8886,-0.360675,148.002,8.7537,-2.12933,0.142345
-6.74895,-50.8922,-0.359253,148.012,8.75127,-2.11727,0.142396
-6.7396,-50.8957,-0.35783,148.022,8.74886,-2.10506,0.142448
-6.73024,-50.8992,-0.356406,148.032,8.74645,-2.0927,0.1425
-6.72087,-50.9026,-0.354983,148.042,8.74406,-2.08019,0.142552
-6.7115,-50.9061,-0.353558,148.051,8.74168,-2.0675,0.142605
-6.70213,-50.9096,-0.352133,148.061,8.73932,-2.05464,0.142659
-6.69275,-50.913,-0.350707,148.071,8.73697,-2.04159,0.142712
-6.68336,-50.9164,-0.349281,148.081,8.73464,-2.02834,0.142767
-6.67397,-50.9198,-0.347855,148.091,8.73232,-2.0149,0.142821
-6.66458,-50.9232,-0.346427,148.101,8.73001,-2.00124,0.142876
-6.65518,-50.9266,-0.345,148.111,8.72772,-1.98738,0.142932
-6.64577,-50.93,-0.343571,148.121,8.72545,-1.97329,0.142987
-6.63636,-50.9333,-0.342142,148.131,8.72319,-1.95899,0.143044
-6.62695,-50.9367,-0.340713,148.141,8.72094,-1.94445,0.1431
-6.61753,-50.94,-0.339283,148.151,8.71872,-1.92969,0.143157
-6.6081,-50.9433,-0.337852,148.161,8.7165,-1.9147,0.143215
-6.59867,-50.9466,-0.336421,148.171,8.71431,-1.89947,0.143273
-6.58924,-50.9499,-0.334989,148.181,8.71213,-1.88401,0.143331
-6.5798,-50.9532,-0.333557,148.191,8.70997,-1.8683,0.14339
-6.57036,-50.9565,-0.332124,148.201,8.70783,-1.85234,0.143449
-6.56091,-50.9597,-0.33069,148.211,8.7057,-1.83614,0.143508
-6.55146,-50.963,-0.329256,148.221,8.7036,-1.81969,0.143568
-6.542,-50.9662,-0.327821,148.231,8.70151,-1.80299,0.143628
-6.53254,-50.9694,-0.326386,148.241,8.69944,-1.78604,0.143689
-6.52307,-50.9726,-0.32495,148.251,8.69738,-1.76884,0.14375
-6.5136,-50.9758,-0.323513,148.261,8.69535,-1.75139,0.143811
-6.50413,-50.979,-0.322076,148.271,8.69334,-1.7337,0.143873
-6.49465,-50.9821,-0.320638,148.281,8.69135,-1.71576,0.143935
-6.48516,-50.9853,-0.3192,148.291,8.68938,-1.69757,0.143998
-6.47567,-50.9884,-0.317761,148.301,8.68742,-1.67915,0.144061
-6.46618,-50.9915,-0.316321,148.311,8.68549,-1.66049,0.144124
-6.45668,-50.9946,-0.314881,148.321,8.68358,-1.64159,0.144188
-6.44718,-50.9977,-0.31344,148.331,8.68169,-1.62247,0.144252
-6.43767,-51.0008,-0.311998,148.341,8.67983,-1.60311,0.144316
-6.42816,-51.0038,-0.310556,148.351,8.67798,-1.58354,0.144381
-6.41864,-51.0069,-0.309113,148.361,8.67616,-1.56374,0.144446
-6.40912,-51.0099,-0.30767,148.371,8.67436,-1.54374,0.144512
-6.3996,-51.0129,-0.306225,148.381,8.67258,-1.52352,0.144578
-6.39007,-51.0159,-0.30478,148.391,8.67082,-1.5031,0.144644
-6.38054,-51.0189,-0.303335,148.401,8.66909,-1.48249,0.144711
-6.371,-51.0219,-0.301889,148.411,8.66738,-1.46168,0.144778
-6.36146,-51.0249,-0.300442,148.421,8.6657,-1.44068,0.144846
-6.35191,-51.0278,-0.298994,148.431,8.66404,-1.41948,0.144914
-6.34236,-51.0307,-0.297546,148.441,8.6624,-1.3981,0.144982
-6.33281,-51.0337,-0.296097,148.451,8.66079,-1.37653,0.145051
-6.32325,-51.0366,-0.294648,148.461,8.6592,-1.35477,0.14512
-6.31369,-51.0395,-0.293197,148.471,8.65764,-1.33283,0.145189
-6.30412,-51.0423,-0.291746,148.481,8.6561,-1.31071,0.145259
-6.29455,-51.0452,-0.290295,148.491,8.65458,-1.2884,0.145329
-6.28497,-51.0481,-0.288842,148.501,8.6531,-1.26592,0.145399
-6.27539,-51.0509,-0.287389,148.511,8.65164,-1.24325,0.14547
-6.26581,-51.0537,-0.285935,148.521,8.6502,-1.22042,0.145541
-6.25622,-51.0565,-0.284481,148.531,8.64879,-1.19741,0.145613
-6.24663,-51.0593,-0.283026,148.541,8.64741,-1.17423,0.145685
-6.23704,-51.0621,-0.28157,148.551,8.64605,-1.15089,0.145757
-6.22744,-51.0649,-0.280113,148.561,8.64472,-1.12738,0.14583
-6.21783,-51.0676,-0.278656,148.571,8.64342,-1.10371,0.145903
-6.20822,-51.0704,-0.277198,148.581,8.64214,-1.07988,0.145976
-6.19861,-51.0731,-0.275739,148.591,8.64089,-1.0559,0.14605
-6.189,-51.0758,-0.274279,148.601,8.63967,-1.03177,0.146124
-6.17938,-51.0785,-0.272819,148.611,8.63848,-1.00749,0.146198
-6.16975,-51.0812,-0.271358,148.621,8.63731,-0.983069,0.146273
-6.16013,-51.0839,-0.269896,148.631,8.63618,-0.958514,0.146348
-6.1505,-51.0865,-0.268434,148.641,8.63507,-0.933828,0.146423
-6.14086,-51.0892,-0.26697,148.651,8.63399,-0.909015,0.146499
-6.13122,-51.0918,-0.265506,148.661,8.63294,-0.884082,0.146575
-6.12158,-51.0944,-0.264042,148.671,8.63191,-0.859032,0.146652
-6.11193,-51.097,-0.262576,148.681,8.63092,-0.833868,0.146729
-6.10228,-51.0996,-0.26111,148.691,8.62995,-0.808596,0.146806
-6.09263,-51.1022,-0.259643,148.701,8.62902,-0.78322,0.146883
-6.08297,-51.1047,-0.258175,148.711,8.62811,-0.757743,0.146961
-6.07331,-51.1073,-0.256706,148.721,8.62723,-0.732169,0.147039
-6.06365,-51.1098,-0.255237,148.731,8.62638,-0.706505,0.147118
-6.05398,-51.1123,-0.253767,148.741,8.62557,-0.680753,0.147197
-6.0443,-51.1148,-0.252296,148.751,8.62478,-0.65492,0.147276
-6.03463,-51.1173,-0.250824,148.761,8.62402,-0.62901,0.147355
-6.02495,-51.1198,-0.249352,148.771,8.62329,-0.603028,0.147435
-6.01527,-51.1222,-0.247878,148.781,8.62259,-0.57698,0.147515
-6.00558,-51.1247,-0.246404,148.791,8.62192,-0.550871,0.147596
-5.99589,-51.1271,-0.244929,148.801,8.62129,-0.524707,0.147676
-5.9862,-51.1295,-0.243453,148.811,8.62068,-0.498493,0.147757
-5.9765,-51.1319,-0.241977,148.821,8.6201,-0.472234,0.147839
-5.9668,-51.1343,-0.2405,148.831,8.61955,-0.445934,0.147921
-5.95709,-51.1367,-0.239021,148.841,8.61904,-0.419601,0.148003
-5.94739,-51.1391,-0.237543,148.851,8.61855,-0.393238,0.148085
-5.93767,-51.1414,-0.236063,148.861,8.61809,-0.366852,0.148168
-5.92796,-51.1437,-0.234582,148.871,8.61767,-0.340449,0.148251
-5.91824,-51.146,-0.233101,148.881,8.61727,-0.314033,0.148334
-5.90852,-51.1483,-0.231618,148.891,8.61691,-0.28761,0.148418
-5.8988,-51.1506,-0.230135,148.901,8.61658,-0.260924,0.148502
-5.88906,-51.1529,-0.228651,148.911,8.61627,-0.234527,0.148292
-5.87932,-51.1552,-0.22717,148.921,8.616,-0.208135,0.148082
-5.86957,-51.1574,-0.22569,148.931,8.61576,-0.181752,0.147873
-5.85982,-51.1596,-0.224212,148.941,8.61555,-0.155378,0.147664
-5.85007,-51.1619,-0.222737,148.951,8.61537,-0.129017,0.147455
-5.84032,-51.1641,-0.221263,148.961,8.61522,-0.102671,0.147246
-5.83056,-51.1662,-0.219792,148.971,8.6151,-0.0763409,0.147037
-5.8208,-51.1684,-0.218323,148.981,8.61501,-0.0500302,0.146828
-5.81104,-51.1706,-0.216855,148.991,8.61495,-0.0237401,0.14662
-5.80127,-51.1727,-0.21539,149.001,8.61492,0.00252742,0.146411
-5.7915,-51.1749,-0.213927,149.011,8.61493,0.0287707,0.146203
-5.78173,-51.177,-0.212466,149.021,8.61496,0.0549876,0.145995
-5.77195,-51.1791,-0.211008,149.031,8.61502,0.0811762,0.145787
-5.76217,-51.1812,-0.209551,149.041,8.61512,0.107335,0.145579
-5.75239,-51.1832,-0.208096,149.051,8.61524,0.133461,0.145372
-5.7426,-51.1853,-0.206643,149.061,8.6154,0.159555,0.145165
-5.73281,-51.1873,-0.205193,149.071,8.61558,0.185613,0.144957
-5.72302,-51.1894,-0.203744,149.081,8.6158,0.211635,0.14475
-5.71323,-51.1914,-0.202298,149.091,8.61604,0.237619,0.144544
-5.70343,-51.1934,-0.200854,149.101,8.61632,0.263562,0.144337
-5.69363,-51.1954,-0.199411,149.111,8.61663,0.289463,0.144131
-5.68383,-51.1973,-0.197971,149.121,8.61696,0.31532,0.143924
-5.67402,-51.1993,-0.196533,149.131,8.61733,0.341129,0.143718
-5.66421,-51.2012,-0.195097,149.141,8.61772,0.366889,0.143513
-5.6544,-51.2032,-0.193663,149.151,8.61815,0.392598,0.143307
-5.64459,-51.2051,-0.192231,149.161,8.61861,0.418254,0.143102
-5.63477,-51.207,-0.190801,149.171,8.61909,0.443855,0.142897
-5.62495,-51.2089,-0.189373,149.181,8.61961,0.4694,0.142692
-5.61513,-51.2108,-0.187947,149.191,8.62015,0.494887,0.142487
-5.60531,-51.2126,-0.186523,149.201,8.62072,0.520316,0.142283
-5.59548,-51.2145,-0.185101,149.211,8.62133,0.545685,0.142079
-5.58565,-51.2163,-0.183682,149.221,8.62196,0.570993,0.141875
-5.57581,-51.2181,-0.182264,149.231,8.62262,0.596239,0.141671
-5.56598,-51.2199,-0.180848,149.241,8.62331,0.62142,0.141468
-5.55614,-51.2217,-0.179435,149.251,8.62404,0.646536,0.141265
-5.5463,-51.2235,-0.178023,149.261,8.62478,0.671585,0.141062
-5.53646,-51.2253,-0.176613,149.271,8.62556,0.696565,0.140859
-5.52661,-51.227,-0.175206,149.281,8.62637,0.721475,0.140657
-5.51676,-51.2288,-0.1738,149.291,8.62721,0.746313,0.140455
-5.50691,-51.2305,-0.172397,149.301,8.62807,0.771078,0.140253
-5.49706,-51.2322,-0.170995,149.311,8.62897,0.795767,0.140052
-5.4872,-51.2339,-0.169595,149.321,8.62989,0.82038,0.139851
-5.47734,-51.2356,-0.168198,149.331,8.63084,0.844915,0.13965
-5.46748,-51.2372,-0.166802,149.341,8.63182,0.86937,0.139449
-5.45762,-51.2389,-0.165409,149.351,8.63283,0.893744,0.139249
-5.44776,-51.2405,-0.164017,149.361,8.63386,0.918035,0.139049
-5.43789,-51.2421,-0.162628,149.371,8.63492,0.942241,0.138849
-5.42802,-51.2438,-0.16124,149.381,8.63602,0.96636,0.13865
-5.41815,-51.2454,-0.159855,149.391,8.63713,0.990392,0.13845
-5.40827,-51.2469,-0.158471,149.401,8.63828,1.01433,0.138252
-5.3984,-51.2485,-0.15709,149.411,8.63946,1.03819,0.138053
-5.38852,-51.2501,-0.15571,149.421,8.64066,1.06195,0.137855
-5.37864,-51.2516,-0.154332,149.431,8.64189,1.08562,0.137657
-5.36876,-51.2531,-0.152957,149.441,8.64314,1.1092,0.13746
-5.35887,-51.2547,-0.151583,149.451,8.64443,1.13269,0.137262
-5.34898,-51.2562,-0.150211,149.461,8.64574,1.15608,0.137066
-5.3391,-51.2577,-0.148841,149.471,8.64707,1.17939,0.136869
-5.3292,-51.2591,-0.147474,149.481,8.64844,1.20261,0.136673
-5.31931,-51.2606,-0.146108,149.491,8.64983,1.22573,0.136477
-5.30942,-51.262,-0.144744,149.501,8.65125,1.24877,0.136281
-5.29952,-51.2635,-0.143382,149.511,8.65269,1.27171,0.136086
-5.28962,-51.2649,-0.142022,149.521,8.65416,1.29457,0.135891
